Rk,Player Name,Nation,Position,Squad,Comp,Age,Birth Year,Games,Starts,Minutes,Nintys,Gls,Ast,G+A,G-PK,PK,PKatt,Yellow,Red,PrgC,PrgP,PrgR,Market Value
846,joo flix,POR,FW,chelsea,Premier League,25,1999,12,3,369,4.1,1,1,2,1,0,0,2,0,21,26,29,30.0
848,kiko femena,ESP,DF,villarreal,La Liga,34,1991,21,21,1725,19.2,0,1,1,0,0,0,6,0,45,88,37,12.58
849,evan ferguson,IRL,FW,west ham,Premier League,20,2004,2,0,54,0.6,0,0,0,0,0,0,0,0,1,0,3,40.0
851,lewis ferguson,SCO,MF,bologna,Serie A,25,1999,8,3,327,3.6,1,0,1,0,1,1,0,0,9,22,13,22.0
852,zinedine ferhat,ALG,FW,angers,Ligue 1,31,1993,15,4,517,5.7,2,0,2,2,0,0,1,0,12,26,45,12.58
853,bruno fernandes,POR,MF,manchester utd,Premier League,30,1994,25,25,2105,23.4,6,6,12,3,3,3,4,2,52,210,105,60.0
854,edimilson fernandes,SUI,MF,brest,Ligue 1,28,1996,14,9,804,8.9,0,1,1,0,0,0,1,0,3,27,1,17.0
855,mateus fernandes,POR,MF,southampton,Premier League,20,2004,24,22,1916,21.3,1,2,3,1,0,0,7,0,56,97,68,15.0
856,lvaro fernndez,ESP,GK,sevilla,La Liga,26,1998,8,7,657,7.3,0,0,0,0,0,0,2,0,0,0,0,2.5
857,enzo fernndez,ARG,MF,chelsea,Premier League,24,2001,24,20,1872,20.8,4,4,8,4,0,0,6,0,33,139,68,15.0
858,roberto frnandez,ESP,FW,espanyol,La Liga,22,2002,6,5,409,4.5,2,0,2,2,0,0,1,0,4,6,10,12.58
859,valery fernndez,ESP,MF,mallorca,La Liga,25,1999,12,1,231,2.6,2,0,2,2,0,0,1,0,2,3,8,12.58
860,matias fernandezpardo,BEL,FW,lille,Ligue 1,20,2005,12,5,451,5.0,1,1,2,1,0,0,3,0,24,10,37,10.0
861,jordan ferri,FRA,MF,montpellier,Ligue 1,32,1992,16,12,1073,11.9,0,1,1,0,0,0,4,1,8,85,23,12.58
862,daniel fila,CZE,FW,venezia,Serie A,22,2002,3,2,149,1.7,0,0,0,0,0,0,1,0,2,5,12,12.58
863,karol fila,POL,MF,strasbourg,Ligue 1,26,1998,1,0,5,0.1,0,0,0,0,0,0,1,0,0,0,0,12.58
864,kilian fischer,GER,DF,wolfsburg,Bundesliga,24,2000,22,20,1591,17.7,0,0,0,0,0,0,5,0,30,58,48,12.58
865,mark flekken,NED,GK,brentford,Premier League,31,1993,25,25,2195,24.4,0,1,1,0,0,0,1,0,0,0,0,10.0
866,mateo flores,ESP,MF,betis,La Liga,20,2004,5,1,142,1.6,0,0,0,0,0,0,1,0,0,7,2,12.58
867,phil foden,ENG,MF,manchester city,Premier League,24,2000,21,17,1529,17.0,7,2,9,7,0,0,2,0,42,90,108,140.0
868,malick fofana,BEL,FW,lyon,Ligue 1,19,2005,21,11,1113,12.4,3,4,7,3,0,0,1,0,71,36,134,25.0
869,seko fofana,CIV,MF,rennes,Ligue 1,29,1995,7,3,377,4.2,0,1,1,0,0,0,2,0,18,37,19,12.0
870,wesley fofana,FRA,DF,chelsea,Premier League,24,2000,12,12,1015,11.3,0,0,0,0,0,0,6,0,14,25,4,40.0
871,yahia fofana,CIV,GK,angers,Ligue 1,24,2000,23,23,2070,23.0,0,0,0,0,0,0,3,0,0,0,0,4.5
872,youssouf fofana,FRA,MF,milan,Serie A,26,1999,23,21,1783,19.8,1,4,5,1,0,0,5,0,32,135,23,30.0
873,jonas fhrenbach,GER,DF,heidenheim,Bundesliga,29,1996,21,21,1706,19.0,0,1,1,0,0,0,3,0,36,51,42,13.0
874,michael folorunsho,ITA,FW,fiorentina,Serie A,27,1998,7,5,482,5.4,0,0,0,0,0,0,4,0,8,18,22,12.58
876,lamine fomba,FRA,MF,sainttienne,Ligue 1,27,1998,6,3,208,2.3,0,0,0,0,0,0,1,0,5,17,5,12.58
877,carlos forbs,POR,MF,wolves,Premier League,20,2004,9,1,237,2.6,0,0,0,0,0,0,2,0,9,8,28,8.0
878,pablo fornals,ESP,MF,betis,La Liga,29,1996,15,12,1047,11.6,1,0,1,1,0,0,2,0,16,85,60,9.0
879,omari forson,ENG,MF,monza,Serie A,20,2004,5,0,72,0.8,0,0,0,0,0,0,0,0,3,3,5,12.58
880,fraser forster,ENG,GK,tottenham,Premier League,36,1988,7,7,630,7.0,0,0,0,0,0,0,0,0,0,0,0,1.2
881,hctor fort,ESP,DF,barcelona,La Liga,18,2006,11,3,360,4.0,0,0,0,0,0,0,2,0,9,15,17,10.0
882,dimitri foulquier,FRA,DF,valencia,La Liga,31,1993,23,16,1522,16.9,0,0,0,0,0,0,4,0,31,58,47,12.58
883,juan foyth,ARG,DF,villarreal,La Liga,27,1998,8,6,542,6.0,0,0,0,0,0,0,2,0,8,19,0,7.5
884,alejandro francs,ESP,DF,girona,La Liga,22,2002,11,8,710,7.9,0,0,0,0,0,0,1,0,10,38,11,12.58
885,przemysaw frankowski,POL,DF,lens,Ligue 1,29,1995,18,16,1387,15.4,4,2,6,2,2,2,3,0,33,117,95,8.0
886,enric franquesa,ESP,DF,legans,La Liga,27,1997,12,7,616,6.8,1,0,1,1,0,0,1,0,11,12,30,12.58
887,ryan fraser,SCO,FW,southampton,Premier League,31,1994,8,4,306,3.4,0,0,0,0,0,0,0,1,10,8,18,10.0
888,davide frattesi,ITA,MF,inter,Serie A,25,1999,20,5,825,9.2,4,1,5,4,0,0,1,0,15,24,29,32.0
889,morten frendrup,DEN,MF,genoa,Serie A,23,2001,25,25,2203,24.5,2,0,2,2,0,0,3,0,14,74,22,20.0
890,martin frese,DEN,DF,hellas verona,Serie A,27,1998,5,3,336,3.7,0,0,0,0,0,0,0,0,3,10,6,12.58
891,remo freuler,SUI,MF,bologna,Serie A,32,1992,25,25,2213,24.6,0,2,2,0,0,0,4,0,29,152,43,12.58
892,marco friedl,AUT,DF,werder bremen,Bundesliga,26,1998,17,17,1432,15.9,0,0,0,0,0,0,8,2,2,49,0,10.0
893,marvin friedrich,GER,DF,gladbach,Bundesliga,29,1995,16,8,822,9.1,0,1,1,0,0,0,0,0,9,29,2,12.58
894,jeremie frimpong,NED,DF,leverkusen,Bundesliga,24,2000,23,17,1588,17.6,3,4,7,3,0,0,3,0,61,36,186,50.0
895,jorge de frutos,ESP,FW,rayo vallecano,La Liga,28,1997,25,21,1759,19.5,4,3,7,4,0,0,2,1,59,40,152,1.5
896,daro fuentes,ESP,DF,sevilla,La Liga,22,2003,1,0,5,0.1,0,0,0,0,0,0,1,0,0,0,0,12.58
897,chris fhrich,GER,MF,stuttgart,Bundesliga,27,1998,22,14,1291,14.3,1,2,3,1,0,0,0,0,69,66,140,18.0
898,shi fukuda,JPN,FW,gladbach,Bundesliga,20,2004,3,0,26,0.3,1,0,1,1,0,0,0,0,0,1,2,12.58
899,angelo fulgini,FRA,MF,lens,Ligue 1,28,1996,19,11,905,10.1,1,1,2,1,0,0,3,0,23,59,99,10.0
900,niclas fllkrug,GER,FW,west ham,Premier League,32,1993,9,3,370,4.1,2,1,3,2,0,0,1,0,3,4,8,15.0
901,kyogo furuhashi,JPN,FW,rennes,Ligue 1,30,1995,2,1,83,0.9,0,0,0,0,0,0,0,0,0,0,2,14.0
902,manuel fuster,ESP,FW,las palmas,La Liga,27,1997,19,6,683,7.6,2,0,2,2,0,0,1,0,14,41,60,8.0
903,matteo gabbia,ITA,DF,milan,Serie A,25,1999,15,13,1177,13.1,1,0,1,1,0,0,3,0,9,57,1,20.0
904,alessandro gabrielloni,ITA,FW,como,Serie A,30,1994,11,0,109,1.2,1,1,2,1,0,0,1,0,4,5,11,12.0
905,gianluca gaetano,ITA,MF,cagliari,Serie A,24,2000,18,8,775,8.6,1,2,3,1,0,0,0,0,9,32,60,12.58
906,roberto gagliardini,ITA,MF,monza,Serie A,30,1994,4,0,95,1.1,0,0,0,0,0,0,1,0,2,6,3,12.58
907,cody gakpo,NED,FW,liverpool,Premier League,25,1999,25,16,1382,15.4,8,3,11,8,0,0,4,0,38,43,207,60.0
908,javi galn,ESP,DF,atltico madrid,La Liga,30,1994,15,12,1010,11.2,0,2,2,0,0,0,7,0,29,30,66,6.0
909,iigo ruiz de galarreta,ESP,MF,athletic club,La Liga,31,1993,17,12,977,10.9,0,2,2,0,0,0,4,0,17,98,26,12.0
910,conor gallagher,ENG,MF,atltico madrid,La Liga,25,2000,19,13,1035,11.5,2,1,3,2,0,0,2,0,13,36,35,50.0
911,antonino gallo,ITA,DF,lecce,Serie A,25,2000,19,19,1601,17.8,0,2,2,0,0,0,1,1,45,74,74,10.0
912,gauthier gallon,FRA,GK,rennes,Ligue 1,31,1993,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,1.0
913,cristian gamboa,CRC,DF,bochum,Bundesliga,35,1989,8,0,148,1.6,1,0,1,1,0,0,0,0,2,4,5,7.0
914,idrissa gana gueye,SEN,MF,everton,Premier League,35,1989,25,23,2013,22.4,0,2,2,0,0,0,6,0,16,94,17,8.0
915,ignatius ganago,CMR,FW,nantes,Ligue 1,26,1999,11,1,241,2.7,0,0,0,0,0,0,1,0,5,9,26,12.58
916,silvre ganvoula mboussy,CGO,FW,monza,Serie A,28,1996,2,2,168,1.9,0,0,0,0,0,0,0,0,1,2,10,12.58
917,aleix garca,ESP,MF,leverkusen,Bundesliga,27,1997,18,9,819,9.1,1,3,4,1,0,0,1,0,13,60,27,20.0
918,lvaro garca,ESP,FW,rayo vallecano,La Liga,32,1992,23,16,1492,16.6,3,2,5,3,0,0,4,0,44,50,143,12.58
919,andrs garca,ESP,DF,aston villa,Premier League,22,2003,4,3,222,2.5,0,0,0,0,0,0,0,0,20,11,17,25.0
920,eric garca,ESP,MF,barcelona,La Liga,24,2001,16,6,791,8.8,1,1,2,1,0,0,1,0,9,58,6,18.0
921,fran garcia,ESP,DF,real madrid,La Liga,25,1999,19,13,1217,13.5,0,1,1,0,0,0,0,0,34,66,95,15.0
922,joan garca,ESP,GK,espanyol,La Liga,23,2001,25,25,2250,25.0,0,0,0,0,0,0,2,0,0,1,0,10.0
923,pablo garcia,ESP,FW,betis,La Liga,18,2006,2,0,26,0.3,0,0,0,0,0,0,0,0,1,0,5,2.8
924,rubn garca,ESP,FW,osasuna,La Liga,31,1993,24,19,1540,17.1,2,4,6,2,0,0,2,0,23,74,102,12.58
925,ulisses garcia,SUI,DF,marseille,Ligue 1,29,1996,13,5,504,5.6,2,1,3,2,0,0,1,0,11,19,69,12.58
926,alejandro garnacho,ARG,FW,manchester utd,Premier League,20,2004,25,14,1440,16.0,3,1,4,3,0,0,1,0,85,33,197,50.0
927,james garner,ENG,MF,everton,Premier League,23,2001,9,6,604,6.7,0,1,1,0,0,0,3,0,3,14,10,20.0
928,yarek gasiorowski,ESP,DF,valencia,La Liga,20,2005,14,9,940,10.4,0,0,0,0,0,0,1,0,9,37,0,15.0
929,federico gatti,ITA,DF,juventus,Serie A,26,1998,24,23,2019,22.4,1,0,1,1,0,0,2,0,23,57,5,25.0
930,gavi,ESP,MF,barcelona,La Liga,20,2004,14,7,444,4.9,0,1,1,0,0,0,4,0,2,22,17,80.0
931,paulo gazzaniga,ARG,GK,girona,La Liga,33,1992,25,25,2205,24.5,0,0,0,0,0,0,3,0,0,0,0,3.5
932,jeanphilippe gbamin,CIV,MF,nantes,Ligue 1,29,1995,14,2,216,2.4,0,0,0,0,0,0,1,0,2,12,1,1.8
933,mory gbane,CIV,DF,reims,Ligue 1,24,2000,3,3,225,2.5,0,0,0,0,0,0,1,0,1,5,1,12.58
934,yann gboho,FRA,MF,toulouse,Ligue 1,24,2001,20,19,1609,17.9,2,2,4,2,0,0,1,0,84,66,145,12.58
935,david de gea,ESP,GK,fiorentina,Serie A,34,1990,23,23,2070,23.0,0,1,1,0,0,0,0,0,0,0,0,5.0
936,viggo gebel,GER,MF,rb leipzig,Bundesliga,17,2007,1,0,14,0.2,0,0,0,0,0,0,0,0,0,0,3,12.58
937,lutsharel geertruida,NED,DF,rb leipzig,Bundesliga,24,2000,16,12,1075,11.9,1,0,1,1,0,0,2,0,15,62,27,32.0
938,dennis geiger,GER,MF,hoffenheim,Bundesliga,26,1998,13,5,486,5.4,0,0,0,0,0,0,4,0,8,22,13,12.58
939,valentin gendrey,FRA,DF,lecce,Serie A,24,2000,2,2,180,2.0,0,0,0,0,0,0,0,0,7,5,4,8.5
941,denis genreau,AUS,MF,toulouse,Ligue 1,25,1999,8,2,222,2.5,0,0,0,0,0,0,0,0,9,13,7,12.58
942,tyrique george,ENG,FW,chelsea,Premier League,19,2006,2,0,33,0.4,0,0,0,0,0,0,1,0,3,0,7,12.58
943,yannick gerhardt,GER,MF,wolfsburg,Bundesliga,30,1994,21,9,964,10.7,1,1,2,1,0,0,2,1,11,31,46,12.58
944,max geschwill,GER,DF,holstein kiel,Bundesliga,23,2001,16,12,1132,12.6,1,2,3,1,0,0,2,0,4,56,13,3.5
945,daniele ghilardi,ITA,DF,hellas verona,Serie A,22,2003,14,12,1180,13.1,0,0,0,0,0,0,5,0,5,29,3,12.58
946,lautaro gianetti,ARG,DF,udinese,Serie A,31,1993,12,11,840,9.3,1,0,1,1,0,0,4,0,0,18,3,12.58
947,dimitris giannoulis,GRE,DF,augsburg,Bundesliga,29,1995,20,20,1695,18.8,0,4,4,0,0,0,6,0,29,64,96,12.58
948,morgan gibbswhite,ENG,MF,nottham forest,Premier League,25,2000,22,22,1750,19.4,5,5,10,5,0,0,7,1,51,106,90,40.0
949,samuel gigot,FRA,DF,lazio,Serie A,31,1993,9,2,267,3.0,2,0,2,2,0,0,2,0,1,6,2,11.0
950,armin gigovic,BIH,MF,holstein kiel,Bundesliga,22,2002,22,14,1217,13.5,3,0,3,3,0,0,4,0,27,30,27,12.58
951,bryan gil,ESP,FW,girona,La Liga,24,2001,23,19,1563,17.4,3,3,6,3,0,0,3,0,69,65,193,15.0
952,mario gila,ESP,DF,lazio,Serie A,24,2000,22,22,1911,21.2,1,0,1,1,0,0,5,0,32,104,8,28.0
953,billy gilmour,SCO,MF,brighton,Premier League,23,2001,2,1,98,1.1,0,0,0,0,0,0,0,0,2,11,2,16.0
955,benedikt gimber,GER,DF,heidenheim,Bundesliga,28,1997,21,21,1771,19.7,0,0,0,0,0,0,7,0,6,33,5,12.58
956,santiago gimnez,MEX,FW,milan,Serie A,23,2001,3,2,213,2.4,2,0,2,2,0,0,2,0,6,1,15,37.0
957,gvidas gineitis,LTU,MF,torino,Serie A,20,2004,19,8,841,9.3,2,1,3,2,0,0,1,0,11,27,30,4.0
958,matthias ginter,GER,DF,freiburg,Bundesliga,31,1994,22,18,1661,18.5,2,0,2,2,0,0,3,0,5,76,7,8.0
959,jamie gittens,ENG,FW,dortmund,Bundesliga,20,2004,23,18,1510,16.8,7,3,10,7,0,0,3,0,103,29,146,50.0
960,serge gnabry,GER,FW,bayern munich,Bundesliga,29,1995,16,7,703,7.8,5,2,7,5,0,0,0,0,33,33,94,35.0
961,ben godfrey,ENG,DF,ipswich town,Premier League,27,1998,2,2,108,1.2,0,0,0,0,0,0,1,0,2,4,1,8.0
963,martial godo,ENG,FW,fulham,Premier League,21,2003,1,0,16,0.2,0,0,0,0,0,0,0,0,0,0,3,12.58
964,saba goglichidze,GEO,DF,empoli,Serie A,20,2004,23,20,1766,19.6,0,0,0,0,0,0,0,1,8,32,3,8.0
965,edoardo goldaniga,ITA,DF,como,Serie A,31,1993,21,17,1542,17.1,0,0,0,0,0,0,9,1,13,47,7,12.58
966,pierluigi gollini,ITA,GK,genoa,Serie A,29,1995,7,7,630,7.0,0,0,0,0,0,0,1,0,0,0,0,2.5
967,aleksandr golovin,RUS,MF,monaco,Ligue 1,28,1996,17,13,1136,12.6,3,0,3,3,0,0,1,0,38,112,72,30.0
968,andr gomes,POR,MF,lille,Ligue 1,31,1993,13,9,690,7.7,0,0,0,0,0,0,3,0,7,57,9,8.0
969,angel gomes,ENG,MF,lille,Ligue 1,24,2000,13,9,691,7.7,1,1,2,1,0,1,1,0,15,47,45,25.0
970,joo gomes,BRA,MF,wolves,Premier League,24,2001,24,24,1979,22.0,2,1,3,2,0,0,9,1,36,114,48,40.0
971,rodrigo gomes,POR,DF,wolves,Premier League,21,2003,17,6,569,6.3,1,0,1,1,0,0,0,0,17,22,57,15.0
972,toti gomes,POR,DF,wolves,Premier League,26,1999,19,18,1534,17.0,0,1,1,0,0,0,4,0,13,43,7,20.0
973,carlos gmez,COL,MF,rennes,Ligue 1,22,2002,13,2,319,3.5,1,0,1,1,0,0,0,0,8,8,42,12.58
974,dani gmez,ESP,FW,valencia,La Liga,26,1998,14,5,532,5.9,2,0,2,2,0,0,0,0,3,6,24,12.58
975,diego gmez,PAR,MF,brighton,Premier League,21,2003,4,0,87,1.0,0,0,0,0,0,0,0,0,1,5,1,12.0
976,joe gomez,ENG,DF,liverpool,Premier League,27,1997,9,6,519,5.8,0,0,0,0,0,0,1,0,5,35,2,28.0
977,moi gmez,ESP,MF,osasuna,La Liga,30,1994,19,5,646,7.2,0,0,0,0,0,0,1,0,10,43,12,12.58
978,sergi gmez,ESP,DF,espanyol,La Liga,32,1992,11,6,652,7.2,0,0,0,0,0,0,1,0,0,8,1,20.0
979,sergio gmez,ESP,MF,real sociedad,La Liga,24,2000,24,21,1831,20.3,0,4,4,0,0,0,2,0,34,74,108,20.0
980,unai gmez,ESP,MF,athletic club,La Liga,21,2003,20,6,677,7.5,1,2,3,1,0,0,1,0,10,16,28,8.0
981,fabio gonzlez,ESP,MF,las palmas,La Liga,28,1997,2,0,53,0.6,0,0,0,0,0,0,0,0,0,6,0,12.58
982,nicols gonzlez,ESP,MF,manchester city,Premier League,23,2002,2,2,167,1.9,0,0,0,0,0,0,0,0,2,15,5,18.0
984,urko gonzlez,ESP,MF,espanyol,La Liga,23,2001,4,3,245,2.7,0,0,0,0,0,0,1,0,2,13,0,12.58
986,anthony gordon,ENG,FW,newcastle utd,Premier League,24,2001,25,24,2018,22.4,6,5,11,5,1,2,2,0,101,84,182,40.0
987,leon goretzka,GER,MF,bayern munich,Bundesliga,30,1995,17,7,797,8.9,3,1,4,3,0,0,1,0,26,73,18,22.0
988,mathieu gorgelin,FRA,GK,le havre,Ligue 1,34,1990,6,6,540,6.0,0,0,0,0,0,0,0,0,0,0,0,12.58
989,andoni gorosabel,ESP,DF,athletic club,La Liga,28,1996,11,9,751,8.3,0,1,1,0,0,0,1,0,10,27,28,12.58
990,robin gosens,GER,DF,fiorentina,Serie A,30,1994,23,21,1848,20.5,2,4,6,2,0,0,5,0,25,80,56,8.0
992,mario gtze,GER,MF,eint frankfurt,Bundesliga,32,1992,18,14,1150,12.8,2,2,4,2,0,0,1,0,20,56,68,14.0
993,amine gouiri,ALG,FW,marseille,Ligue 1,25,2000,4,3,277,3.1,2,3,5,2,0,0,0,0,7,9,35,20.0
995,lucas gournadouath,FRA,MF,roma,Serie A,21,2003,2,2,137,1.5,0,0,0,0,0,0,2,0,2,7,6,8.0
996,jeffrey gouweleeuw,NED,DF,augsburg,Bundesliga,33,1991,22,22,1954,21.7,0,3,3,0,0,1,7,0,16,98,11,12.58
997,kamil grabara,POL,GK,wolfsburg,Bundesliga,26,1999,20,20,1775,19.7,0,0,0,0,0,0,2,0,0,2,0,14.0
998,jonathan gradit,FRA,DF,lens,Ligue 1,32,1992,16,15,1305,14.5,0,0,0,0,0,0,4,0,9,73,3,25.0
999,jos gragera,ESP,MF,espanyol,La Liga,24,2000,10,7,569,6.3,0,0,0,0,0,0,0,0,1,14,3,12.58
1000,samuel grandsir,FRA,MF,le havre,Ligue 1,28,1996,6,0,84,0.9,0,0,0,0,0,0,0,0,5,6,5,12.58
1001,alberto grassi,ITA,MF,empoli,Serie A,29,1995,17,16,1247,13.9,0,0,0,0,0,0,6,0,10,38,11,12.58
1002,ryan gravenberch,NED,MF,liverpool,Premier League,22,2002,27,27,2315,25.7,0,2,2,0,0,0,5,0,51,132,39,30.0
1003,archie gray,ENG,DF,tottenham,Premier League,18,2006,19,11,1065,11.8,0,0,0,0,0,0,0,0,3,26,7,18.0
1004,jack grealish,ENG,FW,manchester city,Premier League,29,1995,15,6,608,6.8,0,1,1,0,0,0,3,0,66,43,111,65.0
1005,jacob greaves,ENG,DF,ipswich town,Premier League,24,2000,16,16,1440,16.0,1,0,1,1,0,0,3,0,3,35,4,20.0
1006,mason greenwood,ENG,FW,marseille,Ligue 1,23,2001,23,23,1950,21.7,14,3,17,9,5,6,1,0,87,103,209,35.0
1007,michael gregoritsch,AUT,FW,freiburg,Bundesliga,30,1994,13,4,414,4.6,1,1,2,1,0,0,2,0,6,17,21,12.58
1008,dominik greif,SVK,GK,mallorca,La Liga,27,1997,19,19,1710,19.0,0,0,0,0,0,0,1,0,0,0,0,6.0
1009,antoine griezmann,FRA,FW,atltico madrid,La Liga,33,1991,25,21,1804,20.0,8,5,13,7,1,2,2,0,34,108,119,130.0
1010,vincenzo grifo,ITA,FW,freiburg,Bundesliga,31,1993,23,21,1623,18.0,8,7,15,8,0,3,2,0,36,87,95,7.5
1011,florian grillitsch,AUT,MF,valladolid,La Liga,29,1995,3,1,100,1.1,0,0,0,0,0,0,0,0,0,2,1,12.58
1013,lex grimaldo,ESP,DF,leverkusen,Bundesliga,29,1995,21,21,1821,20.2,2,4,6,2,0,0,5,1,65,122,193,40.0
1014,pascal gro,GER,MF,dortmund,Bundesliga,33,1991,21,19,1551,17.2,0,6,6,0,0,0,4,1,27,120,80,12.58
1015,brajan gruda,GER,FW,brighton,Premier League,20,2004,12,5,379,4.2,0,1,1,0,0,0,0,0,14,14,41,25.0
1016,marco grll,AUT,FW,werder bremen,Bundesliga,26,1998,21,12,1013,11.3,5,1,6,5,0,0,1,0,19,29,77,8.0
1017,albert grnbaek,DEN,MF,southampton,Premier League,23,2001,2,1,72,0.8,0,0,0,0,0,0,0,0,1,0,2,15.0
1019,vicente guaita,ESP,GK,celta vigo,La Liga,38,1987,21,21,1890,21.0,0,0,0,0,0,0,0,0,0,0,0,12.58
1020,sergi guardiola,ESP,FW,rayo vallecano,La Liga,33,1991,9,0,188,2.1,0,0,0,0,0,0,0,0,0,2,14,12.58
1021,nemanja gudelj,SRB,DF,sevilla,La Liga,33,1991,22,21,1868,20.8,0,1,1,0,0,0,4,0,10,46,5,12.58
1022,gabriel gudmundsson,SWE,DF,lille,Ligue 1,25,1999,22,16,1415,15.7,2,0,2,2,0,0,3,0,58,76,94,7.0
1023,gonalo guedes,POR,MF,wolves,Premier League,28,1996,22,7,740,8.2,2,4,6,2,0,0,1,0,28,28,54,15.0
1024,axel gueguin,FRA,FW,montpellier,Ligue 1,19,2005,1,0,23,0.3,0,0,0,0,0,0,0,0,0,1,1,12.58
1025,marc guhi,ENG,DF,crystal palace,Premier League,24,2000,25,25,2250,25.0,3,2,5,3,0,0,6,0,12,102,7,45.0
1026,matto guendouzi,FRA,MF,lazio,Serie A,25,1999,26,26,2293,25.5,1,3,4,1,0,0,4,0,69,225,42,32.0
1027,javier guerra,ESP,MF,valencia,La Liga,22,2003,24,19,1615,17.9,1,2,3,1,0,0,2,0,24,80,49,20.0
1028,raphal guerreiro,POR,DF,bayern munich,Bundesliga,31,1993,16,14,1155,12.8,1,2,3,1,0,0,0,0,29,61,89,10.0
1029,evann guessand,CIV,FW,nice,Ligue 1,23,2001,23,23,1955,21.7,9,7,16,9,0,0,2,0,70,65,123,20.0
1030,ander guevara,ESP,MF,alavs,La Liga,27,1997,23,15,1414,15.7,0,1,1,0,0,0,1,0,11,84,13,25.0
1031,pape gueye,SEN,MF,villarreal,La Liga,26,1999,23,19,1607,17.9,2,0,2,2,0,0,5,1,29,109,53,8.0
1032,morgan guilavogui,GUI,FW,st pauli,Bundesliga,26,1998,18,16,1308,14.5,5,1,6,5,0,0,5,0,28,31,95,12.58
1033,frederic guilbert,FRA,DF,lecce,Serie A,30,1994,21,21,1676,18.6,0,0,0,0,0,0,2,2,29,56,33,32.0
1034,luis guilherme,BRA,MF,west ham,Premier League,19,2006,7,0,57,0.6,0,0,0,0,0,0,0,0,1,2,6,22.0
1035,hugo guillamn,ESP,MF,valencia,La Liga,25,2000,11,4,363,4.0,0,0,0,0,0,0,2,0,0,15,5,12.58
1036,bruno guimares,BRA,MF,newcastle utd,Premier League,27,1997,26,26,2249,25.0,2,6,8,2,0,0,4,0,33,184,60,30.0
1037,carlos guirao,ESP,MF,betis,La Liga,21,2003,2,2,110,1.2,0,0,0,0,0,0,0,0,1,2,2,12.58
1038,bahereba guirassy,FRA,FW,nantes,Ligue 1,18,2006,13,2,297,3.3,2,0,2,2,0,0,0,0,13,6,29,12.58
1039,serhou guirassy,GUI,FW,dortmund,Bundesliga,28,1996,20,20,1775,19.7,13,1,14,11,2,2,2,0,12,25,82,40.0
1040,marc guiu,ESP,FW,chelsea,Premier League,19,2006,3,0,73,0.8,0,0,0,0,0,0,0,0,0,0,3,8.0
1041,pter gulcsi,HUN,GK,rb leipzig,Bundesliga,34,1990,22,22,1935,21.5,0,0,0,0,0,0,0,0,0,0,0,2.5
1042,arda gler,TUR,MF,real madrid,La Liga,19,2005,16,6,608,6.8,1,3,4,1,0,0,1,0,17,38,47,45.0
1043,gerard gumbau,ESP,MF,rayo vallecano,La Liga,30,1994,13,4,521,5.8,0,1,1,0,0,0,2,0,1,18,16,12.58
1044,robert gumny,POL,DF,augsburg,Bundesliga,26,1998,4,1,147,1.6,0,0,0,0,0,0,2,0,3,6,6,45.0
1045,lkay gndoan,GER,MF,manchester city,Premier League,34,1990,23,16,1444,16.0,0,2,2,0,0,0,1,0,38,95,61,10.0
1046,christian gnter,GER,DF,freiburg,Bundesliga,31,1993,22,22,1871,20.8,2,1,3,2,0,0,0,0,16,35,86,7.0
1047,jon guridi,ESP,MF,alavs,La Liga,29,1995,23,18,1435,15.9,2,0,2,1,1,1,4,0,20,60,58,12.58
1048,gorka guruzeta,ESP,FW,athletic club,La Liga,28,1996,24,13,1215,13.5,6,2,8,6,0,0,2,0,4,16,44,15.0
1049,malo gusto,FRA,DF,chelsea,Premier League,21,2003,22,16,1456,16.2,0,1,1,0,0,0,3,0,36,83,72,35.0
1050,miguel gutirrez,ESP,DF,girona,La Liga,23,2001,22,22,1852,20.6,1,4,5,1,0,0,2,0,47,85,159,25.0
1051,albert gumundsson,ISL,MF,fiorentina,Serie A,27,1997,14,9,683,7.6,4,0,4,2,2,2,1,0,19,26,30,28.0
1052,joko gvardiol,CRO,DF,manchester city,Premier League,23,2002,25,24,2198,24.4,5,0,5,5,0,0,1,0,64,176,91,75.0
1053,emmanuel gyasi,GHA,DF,empoli,Serie A,31,1994,26,26,2263,25.1,2,1,3,2,0,0,4,0,16,37,75,12.58
1054,christian gytkjr,DEN,FW,venezia,Serie A,34,1990,19,2,308,3.4,1,0,1,1,0,0,0,0,2,1,21,7.0
1055,erling haaland,NOR,FW,manchester city,Premier League,24,2000,25,25,2210,24.6,19,3,22,18,1,2,2,0,17,16,98,150.0
1056,nicolas haas,SUI,MF,empoli,Serie A,29,1996,10,2,287,3.2,0,0,0,0,0,0,1,0,2,9,2,7.0
1057,janik haberer,GER,MF,union berlin,Bundesliga,30,1994,18,11,910,10.1,0,0,0,0,0,0,0,0,5,33,14,12.58
1058,robin hack,GER,FW,gladbach,Bundesliga,26,1998,22,17,1366,15.2,2,4,6,2,0,0,4,0,33,58,91,8.0
1059,saad el haddad,MAR,MF,venezia,Serie A,19,2005,3,0,30,0.3,0,0,0,0,0,0,0,0,1,1,6,16.0
1060,munir el haddadi,MAR,FW,legans,La Liga,29,1995,15,6,512,5.7,2,0,2,2,0,0,1,1,5,14,24,12.58
